,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
13,55.248,60,1630,1730,3,40,13,55.248
14,4.939,10,1735,1745,12,40,13,4.939
15,4.363,10,1750,1800,12,1,13,4.363
16,0.597,5,1500,1505,1,97,14,0.597
17,3.777,45,530,615,1,97,15,3.777
18,3.11,30,700,730,5,80,15,3.11
19,0.212,5,800,805,13,1,15,0.212
20,0.062,5,955,1000,1,50,15,0.062
21,0.062,5,1130,1135,16,1,15,0.062
22,6.873,15,2300,2315,1,10,15,6.873
23,6.873,15,2515,2530,3,1,15,6.873
24,5.091,5,712,717,1,50,16,5.091
25,5.091,5,723,728,17,1,16,5.091
26,18.335,32,1108,1140,1,40,16,18.335
27,5.736,15,1150,1205,11,10,16,5.736
28,7.561,18,1227,1245,4,10,16,7.561
29,29.421,37,1545,1622,4,97,16,29.421
30,14.153,30,800,830,1,40,17,14.153
31,0.13,3,835,838,12,40,17,0.13
32,34.556,120,845,1045,12,40,17,34.556
33,48.921,105,1145,1330,11,1,17,48.921
34,20.358,30,1600,1630,1,10,17,20.358
35,20.367,75,2100,2215,3,1,17,20.367
36,10.1,15,545,600,1,10,19,10.1
37,11.246,20,830,850,3,10,19,11.246
38,1.773,15,930,945,3,10,19,1.773
39,1.648,10,1005,1015,3,10,19,1.648
40,1.527,10,1150,1200,3,80,19,1.527
41,3.042,10,1230,1240,13,10,19,3.042
42,16.262,35,1310,1345,3,10,19,16.262
43,5.157,25,1420,1445,3,80,19,5.157
44,4.98,25,1505,1530,13,1,19,4.98
45,7.958,20,830,850,1,10,20,7.958
46,7.971,20,1810,1830,3,1,20,7.971
47,15.15,30,730,800,1,10,21,15.15
48,15.165,30,1605,1635,3,1,21,15.165
49,13.603,24,851,915,1,40,24,13.603
50,0.75,3,931,934,11,10,24,0.75
51,0.208,1,1620,1621,3,40,24,0.208
52,0.208,1,1632,1633,11,10,24,0.208
53,13.223,21,1635,1656,3,1,24,13.223
54,28.935,36,754,830,1,10,25,28.935
55,195.565,283,1400,1843,3,50,25,195.565
56,217.238,240,1500,1900,15,1,27,217.238
57,8.255,15,700,715,1,10,28,8.255
58,8.255,15,1600,1615,3,1,28,8.255
59,3.389,5,1000,1005,1,40,30,3.389
60,3.389,5,1013,1018,11,1,30,3.389
61,12.107,15,745,800,1,10,32,12.107
62,12.107,20,1630,1650,3,1,32,12.107
63,22.194,30,1400,1430,1,10,34,22.194
64,22.508,30,2330,2400,3,1,34,22.508
65,14.902,22,530,552,1,10,36,14.902
66,1.792,10,1435,1445,3,40,36,1.792
67,15.357,27,1558,1625,11,1,36,15.357
68,15.48,95,1455,1630,16,50,37,15.48
69,15.316,40,2120,2200,15,1,37,-1.0
70,21.875,30,530,600,1,10,38,21.875
71,13.988,30,1600,1630,3,40,39,13.988
72,1.842,5,1645,1650,11,1,39,1.842
73,7.549,8,1300,1308,1,40,40,7.549
74,0.202,6,1335,1341,11,80,40,0.202
75,0.68,4,1356,1400,13,40,40,0.68
76,8.268,7,1500,1507,11,1,40,8.268
77,6.736,10,405,415,1,10,41,6.736
78,6.74,10,2300,2310,3,1,41,6.74
79,2.113,25,600,625,1,10,42,2.113
80,7.153,12,913,925,3,97,43,7.153
81,2.24,5,1117,1122,5,40,43,2.24
82,7.912,12,1205,1217,12,10,43,7.912
83,3.081,10,1500,1510,3,40,47,3.081
84,11.538,20,1520,1540,12,1,47,11.538
85,22.562,30,1600,1630,1,80,47,22.562
86,26.641,35,1715,1750,13,1,47,26.641
87,16.827,35,1015,1050,1,40,48,16.827
88,1.049,5,1130,1135,11,40,48,1.049
89,19.174,35,1230,1305,11,1,48,19.174
90,0.755,5,955,1000,1,10,50,0.755
91,0.83,5,1400,1405,3,1,50,0.83
92,9.776,30,1700,1730,1,80,50,-1.0
93,0.655,10,2000,2010,13,40,50,-1.0
94,9.923,40,2045,2125,11,1,50,9.923
95,9.923,20,2130,2150,11,1,50,-1.0
96,1.149,10,1520,1530,1,10,52,1.149
97,0.901,10,2400,2410,3,1,52,0.901
98,12.49,17,605,622,1,10,53,12.49
99,12.49,18,1503,1521,3,1,53,12.49
100,4.068,15,845,900,1,70,56,4.068
101,13.501,30,905,935,6,40,56,13.501
102,11.488,10,940,950,11,10,56,11.488
103,4.012,15,1400,1415,3,40,56,4.012
104,4.101,15,1430,1445,11,10,56,4.101
105,23.279,45,1615,1700,3,40,56,23.279
106,1.537,10,1705,1715,12,70,56,1.537
107,0.949,5,1716,1721,6,80,56,0.949
108,5.06,15,1736,1751,13,1,56,5.06
109,17.526,44,1000,1044,1,40,59,17.526
110,5.957,12,1045,1057,14,10,59,5.957
111,26.478,30,2050,2120,3,1,59,26.478
112,56.214,58,420,518,1,10,61,56.214
113,47.543,51,1542,1633,3,30,61,47.543
114,19.313,32,1654,1726,18,40,61,19.313
115,11.139,23,1809,1832,11,1,61,11.139
116,6.308,10,420,430,1,10,62,6.308
117,6.308,10,1700,1710,3,1,62,6.308
118,8.255,15,700,715,1,10,63,8.255
119,8.255,15,1600,1615,3,1,63,8.255
120,2.515,7,830,837,1,10,64,2.515
121,3.378,20,920,940,3,40,65,3.378
122,3.378,10,950,1000,11,10,65,3.378
123,9.446,20,1500,1520,3,1,65,9.446
124,0.777,5,1700,1705,1,50,66,0.777
125,0.777,5,1800,1805,17,1,66,0.777
126,34.004,60,600,700,1,10,68,34.004
127,34.302,60,1530,1630,3,1,68,34.302
128,32.805,35,740,815,1,10,69,32.805
129,32.843,35,1700,1735,3,1,69,32.843
130,5.677,15,700,715,1,10,70,5.677
131,3.722,15,1530,1545,3,40,70,3.722
132,3.101,15,1615,1630,11,1,70,3.101
133,19.835,35,825,900,1,10,73,19.835
134,0.204,10,1330,1340,3,40,73,0.204
135,19.779,35,1400,1435,11,1,73,19.779
136,10.543,20,625,645,1,10,74,10.543
137,10.221,20,1530,1550,3,1,74,10.221
138,5.059,10,1630,1640,1,40,74,5.059
139,4.845,10,1700,1710,14,1,74,4.845
140,5.059,10,1745,1755,1,40,74,5.059
141,4.845,10,1805,1815,14,40,74,4.845
142,0.386,5,1820,1825,14,10,74,0.386
143,5.35,15,2030,2045,4,70,74,5.35
144,4.845,10,2100,2110,6,1,74,4.845
145,6.934,20,715,735,1,10,77,6.934
146,2.819,20,1630,1650,3,50,77,2.819
147,5.588,20,1745,1805,17,1,77,5.588
148,1.02,5,900,905,1,10,78,1.02
149,1.083,5,1550,1555,11,1,78,1.083
150,15.487,25,915,940,1,40,79,15.487
151,6.247,15,945,1000,14,10,79,6.247
152,19.246,30,1710,1740,3,1,79,19.246
153,4.082,7,445,452,1,10,80,4.082
154,1.598,3,1510,1513,3,40,80,1.598
155,1.032,3,1540,1543,12,40,80,1.032
156,4.176,7,1550,1557,12,1,80,4.176
157,14.153,30,800,830,1,40,81,14.153
158,0.13,3,835,838,12,40,81,0.13
159,34.556,120,845,1045,12,40,81,34.556
160,48.921,105,1145,1330,11,1,81,48.921
161,20.358,30,1600,1630,1,10,81,20.358
162,20.367,75,2100,2215,3,1,81,20.367
163,2.366,15,1400,1415,1,50,83,2.366
164,11.672,20,530,550,17,1,84,11.672
165,20.42,30,900,930,1,20,84,20.42
166,17.217,30,1200,1230,19,50,84,17.217
167,5.203,10,1700,1710,17,1,84,5.203
168,11.673,20,1800,1820,1,50,84,11.673
169,11.672,20,2300,2320,17,1,84,11.672
170,14.413,18,1327,1345,1,10,85,14.413
171,9.597,10,1355,1405,4,10,85,9.597
172,4.846,14,1410,1424,4,1,85,4.846
173,18.179,25,620,645,1,10,86,18.179
174,13.118,15,1700,1715,3,40,86,13.118
175,5.21,10,1725,1735,11,1,86,5.21
176,0.755,5,800,805,1,10,87,0.755
177,0.762,5,1200,1205,2,1,87,0.762
178,0.183,5,930,935,1,40,88,0.183
179,0.183,5,1500,1505,14,1,88,0.183
180,97.01,90,630,800,1,10,90,97.01
181,97.03,120,1530,1730,3,1,90,97.03
182,14.445,20,510,530,1,10,91,14.445
183,7.191,10,1435,1445,3,40,91,7.191
184,8.572,15,1455,1510,11,1,91,8.572
185,11.607,20,900,920,1,10,92,11.607
186,1.116,5,1255,1300,3,80,92,1.116
187,1.073,5,1310,1315,13,10,92,1.073
188,11.607,20,1630,1650,3,1,92,11.607
189,17.786,30,930,1000,1,70,93,17.786
190,0.23,5,1030,1035,6,40,93,0.23
191,0.553,2,1040,1042,14,40,93,0.553
192,0.788,30,1300,1330,14,10,93,0.788
193,0.788,15,1430,1445,4,1,93,0.788
194,18.216,45,1900,1945,1,1,93,18.216
195,21.808,28,717,745,1,20,94,-1.0
196,4.007,9,927,936,19,80,94,-1.0
197,2.092,5,1017,1022,13,40,94,-1.0
198,1.268,4,1043,1047,11,40,94,-1.0
199,22.809,23,1106,1129,11,40,94,-1.0
200,9.931,20,1136,1156,14,20,94,-1.0
201,6.437,19,1341,1400,19,80,94,-1.0
202,4.695,15,1433,1448,13,1,94,-1.0
203,19.49,30,515,545,1,10,95,19.49
204,18.171,30,1800,1830,3,1,95,18.171
205,2.791,10,615,625,1,10,97,2.791
206,2.791,10,1815,1825,3,1,97,2.791
207,4.844,8,700,708,1,10,98,4.844
208,1.917,10,1830,1840,3,40,98,1.917
209,5.032,12,1847,1859,11,1,98,5.032
210,3.333,10,840,850,1,10,99,3.333
211,3.375,6,930,936,3,10,99,3.375
212,5.816,15,947,1002,3,10,99,5.816
213,0.142,2,1040,1042,1,10,99,0.142
214,0.142,2,1158,1200,3,10,99,0.142
215,3.333,10,1600,1610,3,10,99,3.333
216,3.333,10,1830,1840,3,1,99,3.333
217,14.154,35,820,855,1,10,100,14.154
218,1.269,7,1740,1747,3,40,100,1.269
219,12.991,40,1820,1900,11,1,100,12.991
220,2.791,10,615,625,1,10,101,2.791
221,2.791,10,1815,1825,3,1,101,2.791
222,6.007,10,1700,1710,1,50,102,6.007
223,6.007,10,2230,2240,15,1,102,6.007
224,16.002,20,630,650,1,10,103,16.002
225,1.219,6,1700,1706,3,40,103,1.219
226,2.223,3,1730,1733,14,80,103,2.223
227,5.769,12,543,555,1,10,105,5.769
