,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
584,3.825,12,1435,1447,11,1,251,3.825
585,2.127,15,600,615,1,10,254,2.127
586,0.895,15,1730,1745,3,40,254,0.895
587,1.736,5,1750,1755,14,50,254,1.736
588,0.768,15,2045,2100,17,1,254,0.768
589,0.819,7,1823,1830,1,1,255,0.819
590,33.238,45,720,805,1,10,256,33.238
591,0.923,3,1705,1708,3,40,256,0.923
592,32.342,37,1709,1746,14,1,256,32.342
593,17.674,30,1400,1430,7,40,258,17.674
594,2.005,15,1500,1515,11,40,258,2.005
595,17.608,30,1615,1645,11,1,258,17.608
596,18.277,30,630,700,1,1,261,18.277
597,2.9,15,1730,1745,1,80,261,2.9
598,15.643,30,2200,2230,15,1,261,15.643
599,40.26,45,700,745,1,40,265,40.26
600,1.734,10,750,800,12,80,265,1.734
601,2.55,20,810,830,13,10,265,-1.0
602,7.166,20,1610,1630,3,70,265,7.166
603,7.283,14,1631,1645,6,10,265,7.283
604,4.685,20,1700,1720,3,97,265,4.685
605,41.336,60,1745,1845,97,1,265,-1.0
606,2.127,15,600,615,1,10,268,2.127
607,0.895,15,1730,1745,3,40,268,0.895
608,1.736,5,1750,1755,14,50,268,1.736
609,0.768,15,2045,2100,17,1,268,0.768
610,6.843,3,600,603,1,10,269,6.843
611,6.87,5,1545,1550,3,1,269,6.87
612,24.147,44,401,445,1,10,270,24.147
613,0.626,10,650,700,3,40,270,0.626
614,0.626,5,730,735,12,10,270,0.626
615,24.174,45,1035,1120,3,1,270,24.174
616,22.404,35,1515,1550,1,10,272,22.404
617,6.922,10,1815,1825,3,10,272,6.922
618,7.882,15,1845,1900,4,10,272,7.882
619,23.535,30,2630,2700,3,1,272,23.535
620,3.222,5,725,730,1,10,275,3.222
621,3.222,5,1155,1200,3,1,275,3.222
622,3.222,5,1245,1250,1,10,275,3.222
623,3.222,5,1725,1730,3,1,275,3.222
624,0.419,3,1415,1418,1,40,277,0.419
625,6.259,7,1420,1427,14,40,277,6.259
626,7.183,15,1435,1450,11,40,277,7.183
627,1.931,18,1512,1530,12,40,277,1.931
628,5.372,25,1615,1640,11,50,277,5.372
629,3.112,10,1740,1750,17,40,277,3.112
630,7.518,15,1815,1830,11,1,277,7.518
631,34.685,45,600,645,1,10,278,34.685
632,113.492,150,930,1200,3,50,281,113.492
633,22.681,60,1400,1500,16,40,281,22.681
634,102.54,120,1700,1900,11,1,281,102.54
635,3.471,5,1300,1305,1,80,283,-1.0
636,3.471,5,1430,1435,13,50,283,-1.0
637,48.156,50,1130,1220,17,80,285,-1.0
638,36.002,35,1255,1330,13,40,285,-1.0
639,134.277,120,1340,1540,11,40,285,-1.0
640,70.985,90,1545,1715,11,1,285,-1.0
641,25.074,30,600,630,1,10,287,25.074
642,25.89,40,1600,1640,3,1,287,25.89
643,20.106,25,1730,1755,1,50,288,20.106
644,4.62,11,1230,1241,19,40,289,-1.0
645,4.62,13,1247,1300,11,20,289,-1.0
646,0.381,6,928,934,17,50,290,0.381
647,7.144,12,1233,1245,17,10,290,7.144
648,10.572,15,1430,1445,3,10,290,10.572
649,48.655,69,1553,1702,3,50,290,48.655
650,0.381,6,928,934,17,50,292,0.381
651,7.144,12,1233,1245,17,10,292,7.144
652,10.572,15,1430,1445,3,10,292,10.572
653,48.655,69,1553,1702,3,50,292,48.655
654,15.768,60,830,930,16,10,294,15.768
655,15.978,34,1130,1204,3,50,294,15.978
656,4.62,11,1230,1241,19,40,295,-1.0
657,4.62,13,1247,1300,11,20,295,-1.0
658,0.381,6,928,934,17,50,297,0.381
659,7.144,12,1233,1245,17,10,297,7.144
660,10.572,15,1430,1445,3,10,297,10.572
661,48.655,69,1553,1702,3,50,297,48.655
662,48.156,50,1130,1220,17,80,299,-1.0
663,36.002,35,1255,1330,13,40,299,-1.0
664,134.277,120,1340,1540,11,40,299,-1.0
665,70.985,90,1545,1715,11,1,299,-1.0
666,58.591,120,830,1030,1,10,301,58.591
667,1.32,5,1230,1235,4,40,301,1.32
668,1.19,10,1245,1255,11,10,301,1.19
669,22.159,30,1430,1500,4,40,301,22.159
670,5.752,10,1505,1515,12,10,301,5.752
671,65.883,90,1630,1800,4,1,301,65.883
672,12.165,45,800,845,1,80,302,12.165
673,12.083,45,900,945,13,1,302,12.083
674,5.575,10,900,910,1,40,306,5.575
675,2.001,5,915,920,11,50,306,2.001
676,1.4,5,945,950,17,20,306,1.4
677,6.444,15,1130,1145,19,1,306,6.444
678,6.213,15,845,900,1,10,307,6.213
679,6.675,10,1600,1610,3,1,307,6.675
680,5.958,5,1620,1625,1,40,307,5.958
681,4.62,11,1230,1241,19,40,309,-1.0
682,4.62,13,1247,1300,11,20,309,-1.0
683,4.62,11,1230,1241,19,40,310,-1.0
684,4.62,13,1247,1300,11,20,310,-1.0
685,3.04,30,700,730,15,80,311,-1.0
686,0.851,30,830,900,13,40,311,-1.0
687,0.326,5,945,950,11,50,311,-1.0
688,3.063,15,1230,1245,15,50,311,-1.0
689,76.63,75,1315,1430,17,80,311,-1.0
690,53.127,60,1445,1545,13,1,311,-1.0
691,15.414,30,430,500,1,10,312,15.414
692,4.836,11,849,900,3,70,312,4.836
693,7.377,31,932,1003,6,30,312,7.377
694,8.517,41,1016,1057,18,10,312,8.517
695,1.945,7,1244,1251,3,10,312,1.945
696,0.743,6,1313,1319,4,10,312,0.743
697,2.353,31,1340,1411,4,10,312,2.353
698,16.662,32,1448,1520,4,10,312,16.662
699,3.324,12,1556,1608,4,80,312,3.324
700,9.998,28,1613,1641,13,1,312,9.998
701,5.067,15,900,915,1,40,313,5.067
702,5.067,15,1200,1215,14,1,313,5.067
703,5.067,15,1330,1345,1,40,313,5.067
704,5.067,15,1600,1615,14,1,313,5.067
705,35.74,40,710,750,1,10,314,-1.0
706,9.586,30,752,822,6,10,314,9.586
707,9.246,22,909,931,4,80,314,9.246
708,5.479,10,955,1005,13,10,314,5.479
709,5.577,6,1340,1346,3,10,314,5.577
710,7.504,10,1600,1610,3,40,314,7.504
711,5.751,4,1613,1617,11,40,314,5.751
712,3.189,4,1620,1624,14,70,314,3.189
713,36.112,42,1708,1750,3,1,314,-1.0
714,34.685,45,600,645,1,10,315,34.685
715,8.866,15,1900,1915,3,1,317,8.866
716,36.666,36,550,626,1,10,318,36.666
717,36.764,35,1500,1535,3,1,318,36.764
718,28.313,45,1000,1045,1,40,319,28.313
719,0.2,5,1115,1120,11,80,319,0.2
720,28.312,45,1130,1215,13,1,319,28.312
721,3.593,8,737,745,1,10,320,3.593
722,3.591,7,1230,1237,3,1,320,3.591
723,3.827,7,1340,1347,1,40,320,3.827
724,3.825,12,1435,1447,11,1,320,3.825
725,20.836,45,800,845,1,10,321,20.836
726,0.234,10,1430,1440,3,40,321,0.234
727,3.124,17,1455,1512,11,40,321,3.124
728,2.754,16,1552,1608,14,10,321,2.754
729,2.566,15,1730,1745,3,40,321,2.566
730,18.535,48,1802,1850,11,1,321,18.535
731,5.176,9,1150,1159,2,40,322,5.176
732,5.306,20,1210,1230,11,40,322,5.306
733,2.146,10,1245,1255,11,40,322,2.146
734,6.146,20,1325,1345,11,40,322,6.146
735,7.671,20,1355,1415,11,1,322,7.671
736,0.709,5,1000,1005,1,40,323,0.709
737,1.521,10,1015,1025,11,40,323,1.521
738,1.614,10,1055,1105,11,97,323,1.614
739,3.616,20,1700,1720,7,1,323,3.616
740,5.439,11,812,823,1,10,326,5.439
741,4.446,9,1206,1215,3,80,326,4.446
742,4.448,13,1245,1258,13,10,326,4.448
743,5.894,15,1806,1821,3,50,326,5.894
744,7.378,28,1840,1908,17,1,326,7.378
745,6.829,17,1443,1500,1,40,328,6.829
746,2.551,4,1521,1525,11,40,328,2.551
747,2.722,5,1530,1535,11,1,328,2.722
748,5.176,9,1150,1159,2,40,329,5.176
749,5.306,20,1210,1230,11,40,329,5.306
750,2.146,10,1245,1255,11,40,329,2.146
751,6.146,20,1325,1345,11,40,329,6.146
752,7.671,20,1355,1415,11,1,329,7.671
753,19.658,16,1635,1651,1,40,330,19.658
754,10.935,25,1705,1730,12,1,330,10.935
755,3.222,5,725,730,1,10,331,3.222
756,3.222,5,1155,1200,3,1,331,3.222
757,3.222,5,1245,1250,1,10,331,3.222
758,3.222,5,1725,1730,3,1,331,3.222
759,7.439,10,1615,1625,2,40,332,7.439
760,4.902,20,1630,1650,11,40,332,4.902
761,10.182,25,1655,1720,11,1,332,10.182
762,5.067,15,900,915,1,40,333,5.067
763,5.067,15,1200,1215,14,1,333,5.067
764,5.067,15,1330,1345,1,40,333,5.067
765,5.067,15,1600,1615,14,1,333,5.067
766,0.419,3,1415,1418,1,40,334,0.419
767,6.259,7,1420,1427,14,40,334,6.259
768,7.183,15,1435,1450,11,40,334,7.183
769,1.931,18,1512,1530,12,40,334,1.931
770,5.372,25,1615,1640,11,50,334,5.372
771,3.112,10,1740,1750,17,40,334,3.112
772,7.518,15,1815,1830,11,1,334,7.518
773,4.284,15,900,915,1,40,335,4.284
774,0.426,5,945,950,11,40,335,0.426
775,4.922,20,1000,1020,11,1,335,4.922
776,64.614,105,1200,1345,1,40,335,64.614
777,64.821,105,1415,1600,11,1,335,64.821
778,98.642,80,930,1050,1,30,336,98.642
779,9.51,33,1140,1213,18,40,336,9.51
780,22.331,34,1258,1332,11,80,336,22.331
781,96.564,85,1510,1635,13,1,336,96.564
782,2.127,15,600,615,1,10,337,2.127
783,0.895,15,1730,1745,3,40,337,0.895
784,1.736,5,1750,1755,14,50,337,1.736
785,0.768,15,2045,2100,17,1,337,0.768
786,5.22,15,645,700,1,10,338,5.22
787,5.22,10,1200,1210,3,1,338,5.22
788,11.454,15,1130,1145,1,40,339,11.454
789,11.454,15,1415,1430,11,1,339,11.454
790,2.69,17,730,747,1,70,340,2.69
791,2.936,14,748,802,6,1,340,2.936
792,2.69,17,1445,1502,1,70,340,2.69
793,2.936,17,1525,1542,6,1,340,2.936
794,2.69,20,1615,1635,1,70,340,2.69
795,2.936,24,1636,1700,6,1,340,2.936
796,2.69,10,2030,2040,1,70,340,2.69
797,2.936,11,2051,2102,6,1,340,2.936
798,27.305,33,1334,1407,1,40,342,27.305
799,2.917,8,1416,1424,11,40,342,2.917
800,3.991,15,1449,1504,11,50,342,3.991
801,2.559,9,1528,1537,17,40,342,2.559
802,28.482,46,1542,1628,11,1,342,28.482
803,7.989,15,515,530,1,10,345,7.989
804,2.583,5,1500,1505,3,40,345,2.583
805,5.406,15,1510,1525,11,1,345,5.406
806,11.27,15,800,815,1,80,347,11.27
807,4.088,10,825,835,13,50,347,4.088
808,3.684,10,1100,1110,16,80,347,3.684
809,11.034,20,1230,1250,13,1,347,11.034
810,8.739,25,700,725,2,10,348,8.739
811,8.759,20,900,920,4,10,348,8.759
812,8.818,10,940,950,4,40,348,8.818
813,8.817,70,1000,1110,12,1,348,8.817
814,9.702,25,1150,1215,15,1,348,-1.0
815,1.767,5,1015,1020,1,10,350,1.767
816,1.236,7,1210,1217,3,80,350,1.236
817,1.236,7,1305,1312,13,10,350,1.236
818,1.767,12,1625,1637,3,1,350,1.767
819,3.222,5,725,730,1,10,351,3.222
820,3.222,5,1155,1200,3,1,351,3.222
821,3.222,5,1245,1250,1,10,351,3.222
822,3.222,5,1725,1730,3,1,351,3.222
823,4.284,15,900,915,1,40,354,4.284
824,0.426,5,945,950,11,40,354,0.426
825,4.922,20,1000,1020,11,1,354,4.922
826,64.614,105,1200,1345,1,40,354,64.614
827,64.821,105,1415,1600,11,1,354,64.821
828,33.238,45,720,805,1,10,355,33.238
829,0.923,3,1705,1708,3,40,355,0.923
830,32.342,37,1709,1746,14,1,355,32.342
831,12.675,15,635,650,1,10,356,12.675
832,2.949,5,1610,1615,3,40,356,2.949
833,10.385,13,1635,1648,11,1,356,10.385
834,10.179,25,745,810,1,30,357,10.179
835,1.853,7,1010,1017,18,40,357,1.853
836,0.275,2,1020,1022,12,40,357,0.275
837,0.275,2,1042,1044,11,40,357,0.275
838,8.674,25,1050,1115,11,1,357,8.674
839,7.188,10,500,510,1,40,358,-1.0
840,2.241,10,525,535,11,10,358,-1.0
841,8.56,15,1900,1915,3,1,358,-1.0
842,10.579,20,630,650,1,20,360,10.579
843,3.599,15,745,800,19,10,360,3.599
844,2.862,10,1200,1210,3,80,360,2.862
845,2.861,10,1220,1230,13,10,360,2.861
846,13.438,20,1630,1650,3,50,360,13.438
847,0.381,6,928,934,17,50,362,0.381
848,7.144,12,1233,1245,17,10,362,7.144
849,10.572,15,1430,1445,3,10,362,10.572
850,48.655,69,1553,1702,3,50,362,48.655
