,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
749,2.222,3,830,833,1,10,279,2.222
750,1.374,2,1700,1702,3,50,279,1.374
751,2.648,4,1830,1834,16,1,279,2.648
752,0.154,3,1600,1603,1,40,280,0.154
753,0.154,3,1625,1628,11,1,280,0.154
754,0.456,2,1845,1847,1,20,280,0.456
755,0.479,2,2030,2032,19,1,280,0.479
756,3.337,9,712,721,1,20,281,3.337
757,3.318,10,1457,1507,8,1,281,3.318
758,2.974,9,1713,1722,1,80,281,2.974
759,3.131,9,1740,1749,13,97,281,3.131
760,3.318,13,2014,2027,5,1,281,3.318
761,3.9,10,2200,2210,1,80,282,3.9
762,3.9,10,2500,2510,13,1,282,3.9
763,0.527,3,712,715,1,10,283,0.527
764,0.15,2,1145,1147,3,40,283,0.15
765,0.664,3,1157,1200,11,1,283,0.664
766,30.61,40,700,740,1,10,284,30.61
767,31.588,45,1700,1745,3,1,284,31.588
768,8.276,18,700,718,1,10,285,8.276
769,7.974,20,2030,2050,3,1,285,7.974
770,10.28,20,700,720,1,20,286,10.28
771,10.283,20,2200,2220,8,1,286,10.283
772,11.059,19,705,724,1,10,287,11.059
773,1.768,7,1659,1706,3,40,287,1.768
774,2.391,5,1716,1721,11,40,287,2.391
775,1.777,6,1727,1733,12,40,287,1.777
776,10.524,7,1740,1747,11,40,287,10.524
777,6.538,5,1751,1756,11,1,287,6.538
778,24.324,30,725,755,1,10,288,24.324
779,24.33,30,1700,1730,3,1,288,24.33
780,20.479,22,820,842,1,80,289,-1.0
781,0.795,2,847,849,13,70,289,0.795
782,1.067,10,900,910,6,70,289,1.067
783,26.768,25,915,940,6,50,289,26.768
784,26.802,20,1250,1310,17,70,289,26.802
785,1.003,10,1320,1330,6,40,289,1.003
786,20.828,22,1408,1430,11,1,289,20.828
787,29.194,45,730,815,1,10,290,29.194
788,28.846,45,1815,1900,3,1,290,28.846
789,2.493,5,900,905,1,10,291,2.493
790,7.255,10,1525,1535,3,10,291,7.255
791,2.283,5,1630,1635,3,1,291,2.283
792,4.147,20,730,750,1,10,293,4.147
793,4.832,9,1550,1559,3,70,293,4.832
794,9.525,13,1605,1618,6,70,293,9.525
795,3.085,15,1622,1637,6,10,293,3.085
796,4.428,15,1715,1730,3,1,293,4.428
797,0.908,5,715,720,1,10,294,0.908
798,0.555,3,1635,1638,9,40,294,-1.0
799,0.423,2,1645,1647,14,40,294,0.423
800,0.602,4,1704,1708,11,1,294,-1.0
801,16.228,25,715,740,1,10,295,16.228
802,15.736,30,1530,1600,3,1,295,15.736
803,4.338,10,740,750,1,70,296,4.338
804,0.82,5,810,815,6,40,296,0.82
805,4.353,10,850,900,11,1,296,-1.0
806,3.964,10,700,710,1,20,297,3.964
807,4.306,10,930,940,8,1,297,4.306
808,15.906,26,1500,1526,1,10,297,15.906
809,16.499,24,2200,2224,3,1,297,16.499
810,9.804,15,740,755,1,20,298,9.804
811,9.804,15,1800,1815,8,1,298,9.804
812,3.964,10,700,710,1,20,299,3.964
813,4.306,10,930,940,8,1,299,4.306
814,15.906,26,1500,1526,1,10,299,15.906
815,16.499,24,2200,2224,3,1,299,16.499
816,10.687,11,720,731,1,70,300,10.687
817,1.264,4,732,736,6,70,300,1.264
818,13.111,20,740,800,6,10,300,13.111
819,12.861,20,1615,1635,3,70,300,12.861
820,0.344,1,1640,1641,6,40,300,0.344
821,1.121,5,1655,1700,11,70,300,1.121
822,10.687,15,1715,1730,6,1,300,10.687
823,3.9,10,2200,2210,1,80,302,3.9
824,3.9,10,2500,2510,13,1,302,3.9
825,13.735,45,1400,1445,1,50,303,13.735
826,3.651,15,1545,1600,17,40,303,-1.0
827,6.957,15,1715,1730,11,50,303,-1.0
828,10.462,30,2130,2200,17,1,303,-1.0
829,3.127,7,800,807,1,10,304,3.127
830,3.167,11,1510,1521,3,1,304,3.167
831,7.685,19,1600,1619,1,50,304,7.685
832,7.461,10,2530,2540,15,1,304,7.461
833,0.643,2,1000,1002,1,10,306,0.643
834,0.643,2,1200,1202,3,1,306,0.643
835,0.643,2,1315,1317,1,10,306,0.643
836,0.643,2,2415,2417,3,1,306,0.643
837,17.6,20,800,820,1,10,307,17.6
838,60.0,85,1300,1425,3,10,307,60.0
839,17.662,30,1730,1800,3,10,307,17.662
840,4.949,5,1355,1400,3,10,309,4.949
841,4.948,5,2240,2245,4,1,309,4.948
842,69.706,80,1515,1635,1,50,310,69.706
843,68.452,95,2200,2335,15,1,310,-1.0
844,16.258,23,1102,1125,1,70,311,16.258
845,7.679,18,1142,1200,6,40,311,7.679
846,6.712,10,1225,1235,11,70,311,6.712
847,13.168,32,1236,1308,7,20,311,-1.0
848,1.071,5,1555,1600,19,40,311,1.071
849,3.882,12,1610,1622,11,1,311,3.882
850,4.573,15,815,830,1,10,313,4.573
851,4.573,15,1200,1215,3,1,313,4.573
852,3.439,15,945,1000,1,10,314,3.439
853,0.351,5,1730,1735,3,50,314,0.351
854,2.293,10,1915,1925,17,1,314,2.293
855,2.744,10,740,750,1,10,315,2.744
856,2.737,10,940,950,3,1,315,2.737
857,2.744,10,1020,1030,1,10,315,2.744
858,1.564,10,1135,1145,3,80,315,1.564
859,1.572,10,1155,1205,13,10,315,1.572
860,2.737,10,1705,1715,3,10,315,2.737
861,2.744,10,1815,1825,3,20,315,2.744
862,2.737,10,1950,2000,19,1,315,2.737
863,3.04,10,730,740,1,70,316,3.04
864,12.019,15,745,800,6,10,316,12.019
865,15.168,15,1715,1730,3,1,316,15.168
866,2.138,5,455,500,1,10,317,2.138
867,2.257,5,1600,1605,3,1,317,2.257
868,15.269,20,2000,2020,1,50,317,15.269
869,15.269,20,2200,2220,17,1,317,15.269
870,17.918,28,722,750,1,10,318,17.918
871,16.855,35,1715,1750,3,1,318,16.855
872,4.572,10,1830,1840,1,80,318,4.572
873,4.706,10,1945,1955,13,1,318,-1.0
874,4.197,5,1030,1035,1,97,319,4.197
875,3.192,5,1300,1305,5,1,319,3.192
876,10.543,10,1350,1400,1,97,319,10.543
877,23.333,20,620,640,1,10,320,23.333
878,23.477,30,1145,1215,3,1,320,23.477
879,16.258,23,1102,1125,1,70,321,16.258
880,7.679,18,1142,1200,6,40,321,7.679
881,6.712,10,1225,1235,11,70,321,6.712
882,13.168,32,1236,1308,7,20,321,-1.0
883,1.071,5,1555,1600,19,40,321,1.071
884,3.882,12,1610,1622,11,1,321,3.882
885,29.194,45,730,815,1,10,322,29.194
886,28.846,45,1815,1900,3,1,322,28.846
887,55.638,60,1145,1245,1,40,323,55.638
888,0.845,9,1300,1309,11,50,323,0.845
889,1.75,9,1900,1909,17,50,323,1.75
890,1.75,10,2150,2200,17,1,323,1.75
891,22.024,20,1100,1120,1,50,324,22.024
892,22.313,20,2110,2130,17,1,324,22.313
893,0.908,5,715,720,1,10,325,0.908
894,0.555,3,1635,1638,9,40,325,-1.0
895,0.423,2,1645,1647,14,40,325,0.423
896,0.602,4,1704,1708,11,1,325,-1.0
897,7.659,20,955,1015,1,10,326,7.659
898,16.28,35,1130,1205,3,50,326,16.28
899,20.854,40,1600,1640,17,1,326,20.854
900,10.28,20,700,720,1,20,327,10.28
901,10.283,20,2200,2220,8,1,327,10.283
902,17.404,21,756,817,1,20,328,17.404
903,17.407,20,1534,1554,8,1,328,17.407
904,17.404,23,1832,1855,1,97,328,17.404
905,17.407,22,1942,2004,5,1,328,17.407
906,3.964,10,700,710,1,20,329,3.964
907,4.306,10,930,940,8,1,329,4.306
908,15.906,26,1500,1526,1,10,329,15.906
909,16.499,24,2200,2224,3,1,329,16.499
910,5.297,19,710,729,1,20,330,5.297
911,1.451,4,1430,1434,8,70,330,1.451
912,4.518,10,1435,1445,6,1,330,4.518
913,16.402,25,1130,1155,1,70,332,16.402
914,0.338,2,1205,1207,6,40,332,0.338
915,16.294,34,1211,1245,11,1,332,16.294
916,14.124,20,730,750,1,10,333,14.124
917,14.112,25,1630,1655,3,70,333,14.112
918,3.537,10,1710,1720,6,1,333,3.537
919,3.239,10,2015,2025,1,40,333,3.239
920,3.136,10,2100,2110,11,1,333,3.136
921,30.61,40,700,740,1,10,336,30.61
922,31.588,45,1700,1745,3,1,336,31.588
923,69.706,80,1515,1635,1,50,337,69.706
924,68.452,95,2200,2335,15,1,337,-1.0
925,33.205,30,730,800,1,10,338,33.205
926,33.224,30,1630,1700,3,1,338,33.224
927,2.744,10,740,750,1,10,339,2.744
928,2.737,10,940,950,3,1,339,2.737
929,2.744,10,1020,1030,1,10,339,2.744
930,1.564,10,1135,1145,3,80,339,1.564
931,1.572,10,1155,1205,13,10,339,1.572
932,2.737,10,1705,1715,3,10,339,2.737
933,2.744,10,1815,1825,3,20,339,2.744
934,2.737,10,1950,2000,19,1,339,2.737
935,0.527,3,712,715,1,10,340,0.527
936,0.15,2,1145,1147,3,40,340,0.15
937,0.664,3,1157,1200,11,1,340,0.664
938,17.774,20,600,620,1,10,341,17.774
939,19.818,45,1530,1615,3,70,341,19.818
940,2.896,6,1620,1626,6,1,341,2.896
941,17.918,28,722,750,1,10,342,17.918
942,16.855,35,1715,1750,3,1,342,16.855
943,4.572,10,1830,1840,1,80,342,4.572
944,4.706,10,1945,1955,13,1,342,-1.0
945,4.147,20,730,750,1,10,343,4.147
946,4.832,9,1550,1559,3,70,343,4.832
947,9.525,13,1605,1618,6,70,343,9.525
948,3.085,15,1622,1637,6,10,343,3.085
949,4.428,15,1715,1730,3,1,343,4.428
950,5.199,10,810,820,1,10,344,5.199
951,3.133,14,1620,1634,3,40,344,3.133
952,3.333,8,1647,1655,11,1,344,3.333
953,1.576,5,845,850,1,40,345,1.576
954,1.569,10,950,1000,14,1,345,1.569
955,4.474,10,735,745,1,10,346,4.474
956,3.146,30,1630,1700,3,20,346,3.146
957,8.303,25,2045,2110,19,1,346,8.303
958,6.27,12,907,919,1,20,347,-1.0
959,6.27,11,1317,1328,19,1,347,-1.0
960,3.374,10,1700,1710,1,40,349,-1.0
961,3.368,15,1845,1900,14,70,349,-1.0
962,4.123,19,1901,1920,6,80,349,4.123
963,4.301,20,1930,1950,13,1,349,4.301
964,23.333,20,620,640,1,10,350,23.333
965,23.477,30,1145,1215,3,1,350,23.477
966,7.014,15,645,700,1,30,352,7.014
967,5.4,20,1430,1450,18,40,352,5.4
968,7.357,15,1545,1600,12,1,352,7.357
969,9.57,15,630,645,1,10,353,9.57
970,9.591,15,1715,1730,3,1,353,9.591
971,9.098,15,630,645,1,10,354,9.098
972,9.097,15,645,700,1,20,354,-1.0
973,9.098,15,1530,1545,3,1,354,9.098
974,8.594,15,745,800,1,70,355,8.594
975,8.594,10,805,815,6,1,355,8.594
976,45.948,60,1000,1100,1,50,355,45.948
977,25.583,45,1530,1615,17,50,355,25.583
978,31.645,60,2000,2100,15,80,355,31.645
979,5.822,10,2120,2130,13,1,355,5.822
980,18.245,27,728,755,1,10,356,18.245
981,1.59,8,1304,1312,3,40,356,1.59
982,1.59,7,1328,1335,11,10,356,1.59
983,18.257,25,1700,1725,3,1,356,18.257
984,7.946,17,1145,1202,2,40,357,7.946
985,7.928,17,1205,1222,11,1,357,7.928
986,25.678,44,1415,1459,2,10,357,25.678
987,26.85,33,1522,1555,3,50,357,26.85
988,3.551,8,1617,1625,16,1,357,3.551
989,8.397,20,720,740,1,20,359,8.397
990,2.937,20,1520,1540,8,40,359,2.937
991,11.416,20,1700,1720,11,1,359,11.416
992,17.6,20,800,820,1,10,360,17.6
993,60.0,85,1300,1425,3,10,360,60.0
994,17.662,30,1730,1800,3,10,360,17.662
995,11.522,15,900,915,3,20,361,11.522
996,11.526,15,1145,1200,19,10,361,11.526
997,10.825,10,1830,1840,3,20,361,10.825
998,0.071,5,1845,1850,19,80,361,0.071
999,0.072,2,1930,1932,13,80,361,0.072
1000,10.825,19,1936,1955,13,1,361,10.825
1001,2.222,3,830,833,1,10,362,2.222
1002,1.374,2,1700,1702,3,50,362,1.374
1003,2.648,4,1830,1834,16,1,362,2.648
1004,7.07,30,715,745,1,20,364,7.07
1005,7.101,30,1500,1530,8,1,364,7.101
