,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
901,8.678,30,1530,1600,3,1,247,8.678
902,4.676,15,930,945,1,40,248,4.676
903,4.633,15,1030,1045,11,1,248,4.633
904,6.527,15,1100,1115,1,70,248,-1.0
905,5.839,29,1116,1145,6,40,248,5.839
906,0.73,5,1230,1235,11,40,248,0.73
907,5.834,15,1330,1345,11,1,248,5.834
908,1.977,12,755,807,2,70,249,1.977
909,1.975,6,815,821,6,1,249,1.975
910,2.772,10,1045,1055,2,30,249,2.772
911,0.373,4,1144,1148,18,40,249,0.373
912,3.071,18,1211,1229,11,1,249,3.071
913,1.977,8,1455,1503,2,70,249,1.977
914,1.975,7,1510,1517,6,1,249,1.975
915,1.452,12,1520,1532,2,1,249,1.452
916,1.46,11,1654,1705,2,1,249,1.46
917,2.584,5,803,808,1,97,251,2.584
918,1.726,10,1030,1040,5,40,251,1.726
919,1.195,5,1125,1130,11,1,251,1.195
920,1.657,5,1445,1450,1,70,251,1.657
921,1.013,25,1500,1525,8,20,251,-1.0
922,1.47,5,1645,1650,15,1,251,1.47
923,52.916,78,905,1023,2,10,252,52.916
924,2.181,13,1235,1248,3,80,252,2.181
925,54.237,84,1253,1417,13,1,252,54.237
926,0.482,7,1710,1717,2,40,252,0.482
927,0.482,8,1748,1756,11,1,252,0.482
928,20.785,32,655,727,1,10,253,20.785
929,19.678,35,1605,1640,3,1,253,19.678
930,5.771,10,705,715,1,80,255,5.771
931,11.87,20,720,740,13,10,255,11.87
932,18.993,30,1640,1710,3,1,255,18.993
933,1.652,5,1300,1305,1,10,256,1.652
934,0.433,3,1425,1428,3,70,256,0.433
935,1.256,6,1442,1448,6,70,256,1.256
936,1.084,5,1450,1455,6,70,256,1.084
937,7.652,19,1456,1515,6,10,256,7.652
938,9.163,12,1545,1557,4,10,256,9.163
939,0.433,5,1625,1630,3,70,256,0.433
940,1.256,6,1640,1646,6,70,256,1.256
941,0.892,4,1647,1651,6,1,256,0.892
942,1.352,5,930,935,1,40,257,1.352
943,1.403,2,1105,1107,11,40,257,1.403
944,4.075,5,1115,1120,11,40,257,4.075
945,2.798,4,1126,1130,11,40,257,2.798
946,0.49,2,1200,1202,11,1,257,0.49
947,1.35,5,1330,1335,1,40,257,1.35
948,1.35,5,1340,1345,11,1,257,1.35
949,7.74,30,930,1000,1,20,258,7.74
950,8.215,30,1200,1230,19,1,258,8.215
951,4.676,15,930,945,1,40,259,4.676
952,4.633,15,1030,1045,11,1,259,4.633
953,6.527,15,1100,1115,1,70,259,-1.0
954,5.839,29,1116,1145,6,40,259,5.839
955,0.73,5,1230,1235,11,40,259,0.73
956,5.834,15,1330,1345,11,1,259,5.834
957,4.203,11,845,856,1,50,260,4.203
958,3.205,14,946,1000,15,80,260,3.205
959,6.242,23,1005,1028,13,1,260,6.242
960,7.426,20,1645,1705,1,40,260,-1.0
961,3.222,11,1750,1801,11,80,260,-1.0
962,4.963,9,1805,1814,13,1,260,4.963
963,11.427,25,710,735,1,80,261,11.427
964,2.27,7,738,745,13,1,261,2.27
965,9.42,20,1612,1632,2,1,261,9.42
966,5.824,15,1030,1045,1,50,262,5.824
967,5.409,15,1145,1200,15,1,262,5.409
968,1.515,7,1310,1317,1,10,262,1.515
969,1.085,7,1725,1732,3,20,262,1.085
970,0.535,6,1900,1906,19,1,262,0.535
971,5.833,15,830,845,1,40,263,5.833
972,3.902,15,1030,1045,11,1,263,3.902
973,1.803,5,1315,1320,1,50,263,1.803
974,1.742,5,1430,1435,16,1,263,1.742
975,5.297,7,615,622,1,10,264,5.297
976,28.31,40,630,710,4,40,264,28.31
977,24.696,30,720,750,11,10,264,24.696
978,47.684,84,1436,1600,3,40,264,47.684
979,4.788,10,1740,1750,14,1,264,4.788
980,12.851,20,655,715,1,10,265,12.851
981,2.026,6,1500,1506,3,40,265,2.026
982,12.903,30,1510,1540,11,1,265,12.903
983,6.908,15,640,655,1,70,266,6.908
984,3.221,10,705,715,6,10,266,3.221
985,2.895,10,1545,1555,3,70,266,2.895
986,6.821,15,1605,1620,6,1,266,6.821
987,11.427,25,710,735,1,80,267,11.427
988,2.27,7,738,745,13,1,267,2.27
989,9.42,20,1612,1632,2,1,267,9.42
990,3.848,10,705,715,1,40,269,3.848
991,8.317,18,720,738,11,10,269,8.317
992,9.096,22,1600,1622,3,40,269,9.096
993,3.237,15,1630,1645,14,1,269,3.237
994,3.447,20,710,730,1,10,270,3.447
995,4.409,20,1600,1620,3,1,270,4.409
996,2.07,20,1800,1820,1,50,270,2.07
997,2.044,10,1855,1905,17,1,270,2.044
998,1.479,10,2100,2110,8,1,270,-1.0
999,2.643,5,650,655,1,10,271,2.643
1000,2.637,6,1204,1210,3,1,271,2.637
1001,2.643,5,1250,1255,1,10,271,2.643
1002,2.637,14,1601,1615,3,1,271,2.637
1003,3.765,11,1810,1821,1,70,271,3.765
1004,3.785,8,1827,1835,6,1,271,3.785
1005,3.848,10,705,715,1,40,272,3.848
1006,8.317,18,720,738,11,10,272,8.317
1007,9.096,22,1600,1622,3,40,272,9.096
1008,3.237,15,1630,1645,14,1,272,3.237
1009,5.228,20,825,845,7,10,273,5.228
1010,5.234,20,1745,1805,3,1,273,5.234
1011,11.427,25,710,735,1,80,275,11.427
1012,2.27,7,738,745,13,1,275,2.27
1013,9.42,20,1612,1632,2,1,275,9.42
1014,13.407,26,815,841,1,10,276,13.407
1015,13.331,27,1740,1807,3,1,276,13.331
1016,3.447,20,710,730,1,10,277,3.447
1017,4.409,20,1600,1620,3,1,277,4.409
1018,2.07,20,1800,1820,1,50,277,2.07
1019,2.044,10,1855,1905,17,1,277,2.044
1020,1.479,10,2100,2110,8,1,277,-1.0
1021,4.676,15,930,945,1,40,278,4.676
1022,4.633,15,1030,1045,11,1,278,4.633
1023,6.527,15,1100,1115,1,70,278,-1.0
1024,5.839,29,1116,1145,6,40,278,5.839
1025,0.73,5,1230,1235,11,40,278,0.73
1026,5.834,15,1330,1345,11,1,278,5.834
1027,4.676,15,930,945,1,40,279,4.676
1028,4.633,15,1030,1045,11,1,279,4.633
1029,6.527,15,1100,1115,1,70,279,-1.0
1030,5.839,29,1116,1145,6,40,279,5.839
1031,0.73,5,1230,1235,11,40,279,0.73
1032,5.834,15,1330,1345,11,1,279,5.834
1033,2.584,5,803,808,1,97,280,2.584
1034,1.726,10,1030,1040,5,40,280,1.726
1035,1.195,5,1125,1130,11,1,280,1.195
1036,1.657,5,1445,1450,1,70,280,1.657
1037,1.013,25,1500,1525,8,20,280,-1.0
1038,1.47,5,1645,1650,15,1,280,1.47
1039,3.004,10,740,750,1,70,283,3.004
1040,29.279,34,756,830,6,10,283,29.279
1041,5.17,10,1040,1050,4,10,283,5.17
1042,25.887,40,1610,1650,3,70,283,25.887
1043,1.381,7,1655,1702,6,40,283,1.381
1044,4.057,15,1730,1745,11,1,283,4.057
1045,1.17,5,1925,1930,1,40,283,1.17
1046,1.136,5,1945,1950,14,1,283,1.136
1047,5.297,10,650,700,1,10,284,5.297
1048,4.97,8,707,715,4,10,284,4.97
1049,3.503,10,830,840,3,97,284,3.503
1050,3.666,10,925,935,5,10,284,3.666
1051,5.317,5,1430,1435,3,70,284,5.317
1052,29.311,65,1715,1820,6,20,284,29.311
1053,33.876,70,2115,2225,8,1,284,33.876
1054,30.681,62,722,824,1,70,285,30.681
1055,4.165,10,829,839,6,10,285,4.165
1056,4.165,10,1745,1755,3,70,285,4.165
1057,26.807,34,1812,1846,6,40,285,26.807
1058,2.485,8,1911,1919,11,1,285,2.485
1059,2.193,8,452,500,1,50,286,2.193
1060,2.133,6,617,623,16,1,286,2.133
1061,2.793,5,849,854,1,40,286,2.793
1062,37.942,37,858,935,11,50,286,37.942
1063,4.487,10,1126,1136,17,50,286,4.487
1064,4.682,10,1155,1205,17,50,286,4.682
1065,19.136,23,1348,1411,17,80,286,19.136
1066,23.817,29,1418,1447,13,1,286,23.817
1067,3.0,15,945,1000,1,10,289,3.0
1068,2.994,15,2100,2115,3,1,289,2.994
1069,2.994,15,2200,2215,3,1,289,-1.0
1070,22.673,70,630,740,1,10,290,22.673
1071,0.383,2,830,832,3,10,290,0.383
1072,0.383,2,840,842,3,10,290,0.383
1073,1.297,10,1230,1240,3,80,290,1.297
1074,1.318,10,1245,1255,13,10,290,1.318
1075,22.663,60,1430,1530,3,1,290,22.663
1076,0.668,3,1630,1633,1,70,290,0.668
1077,0.697,5,1640,1645,6,1,290,0.697
1078,22.673,70,630,740,1,10,291,22.673
1079,0.383,2,830,832,3,10,291,0.383
1080,0.383,2,840,842,3,10,291,0.383
1081,1.297,10,1230,1240,3,80,291,1.297
1082,1.318,10,1245,1255,13,10,291,1.318
1083,22.663,60,1430,1530,3,1,291,22.663
1084,0.668,3,1630,1633,1,70,291,0.668
1085,0.697,5,1640,1645,6,1,291,0.697
1086,17.299,31,720,751,1,10,292,17.299
1087,15.741,30,1605,1635,3,40,292,15.741
1088,1.745,5,1642,1647,11,1,292,1.745
1089,3.664,10,1752,1802,1,97,292,3.664
1090,3.542,12,1943,1955,5,1,292,3.542
1091,12.851,33,642,715,1,10,293,12.851
1092,12.912,25,1500,1525,3,1,293,12.912
1093,1.286,5,721,726,1,10,294,1.286
1094,1.286,6,1445,1451,3,1,294,1.286
1095,3.0,15,945,1000,1,10,295,3.0
1096,2.994,15,2100,2115,3,1,295,2.994
1097,2.994,15,2200,2215,3,1,295,-1.0
1098,6.145,12,1515,1527,1,40,296,6.145
1099,5.415,14,1615,1629,11,1,296,5.415
1100,3.848,10,705,715,1,40,298,3.848
1101,8.317,18,720,738,11,10,298,8.317
1102,9.096,22,1600,1622,3,40,298,9.096
1103,3.237,15,1630,1645,14,1,298,3.237
1104,12.851,20,655,715,1,10,299,12.851
1105,2.026,6,1500,1506,3,40,299,2.026
1106,12.903,30,1510,1540,11,1,299,12.903
1107,18.672,30,1100,1130,1,40,302,18.672
1108,1.444,5,1145,1150,14,80,302,1.444
1109,0.426,5,1200,1205,13,40,302,0.426
1110,1.385,5,1225,1230,11,40,302,1.385
1111,19.595,30,1250,1320,11,1,302,19.595
1112,9.814,15,1715,1730,1,70,302,9.814
1113,10.224,14,1738,1752,6,1,302,10.224
1114,9.814,14,1916,1930,1,70,302,9.814
1115,10.224,18,1938,1956,6,1,302,10.224
1116,11.427,25,710,735,1,80,303,11.427
1117,2.27,7,738,745,13,1,303,2.27
1118,9.42,20,1612,1632,2,1,303,9.42
1119,2.132,95,1600,1735,1,50,305,-1.0
1120,1.299,5,2000,2005,5,70,305,1.299
1121,2.89,15,2010,2025,6,1,305,2.89
1122,1.352,5,930,935,1,40,306,1.352
1123,1.403,2,1105,1107,11,40,306,1.403
1124,4.075,5,1115,1120,11,40,306,4.075
1125,2.798,4,1126,1130,11,40,306,2.798
1126,0.49,2,1200,1202,11,1,306,0.49
1127,1.35,5,1330,1335,1,40,306,1.35
1128,1.35,5,1340,1345,11,1,306,1.35
1129,52.916,78,905,1023,2,10,307,52.916
1130,2.181,13,1235,1248,3,80,307,2.181
1131,54.237,84,1253,1417,13,1,307,54.237
1132,0.482,7,1710,1717,2,40,307,0.482
1133,0.482,8,1748,1756,11,1,307,0.482
1134,3.462,11,904,915,1,70,308,3.462
1135,43.0,63,917,1020,6,50,308,43.0
1136,4.107,17,1214,1231,15,80,308,4.107
1137,34.675,45,1308,1353,13,70,308,34.675
1138,3.479,9,1437,1446,6,1,308,3.479
1139,7.736,11,938,949,1,30,309,7.736
1140,0.437,3,1058,1101,18,40,309,0.437
1141,0.276,2,1114,1116,11,40,309,0.276
1142,9.12,13,1118,1131,12,1,309,9.12
1143,11.427,25,710,735,1,80,310,11.427
1144,2.27,7,738,745,13,1,310,2.27
1145,9.42,20,1612,1632,2,1,310,9.42
1146,0.506,5,1825,1830,1,20,312,0.506
1147,0.332,3,2035,2038,19,80,312,0.332
1148,0.772,3,2125,2128,13,1,312,0.772
1149,5.228,20,825,845,7,10,313,5.228
1150,5.234,20,1745,1805,3,1,313,5.234
1151,2.132,95,1600,1735,1,50,314,-1.0
1152,1.299,5,2000,2005,5,70,314,1.299
1153,2.89,15,2010,2025,6,1,314,2.89
1154,3.447,20,710,730,1,10,315,3.447
1155,4.409,20,1600,1620,3,1,315,4.409
1156,2.07,20,1800,1820,1,50,315,2.07
1157,2.044,10,1855,1905,17,1,315,2.044
1158,1.479,10,2100,2110,8,1,315,-1.0
1159,4.203,11,845,856,1,50,316,4.203
1160,3.205,14,946,1000,15,80,316,3.205
1161,6.242,23,1005,1028,13,1,316,6.242
1162,7.426,20,1645,1705,1,40,316,-1.0
1163,3.222,11,1750,1801,11,80,316,-1.0
1164,4.963,9,1805,1814,13,1,316,4.963
1165,0.955,5,1300,1305,1,40,317,0.955
1166,0.868,5,1335,1340,12,40,317,0.868
1167,1.73,5,1415,1420,11,1,317,1.73
1168,3.447,20,710,730,1,10,318,3.447
1169,4.409,20,1600,1620,3,1,318,4.409
1170,2.07,20,1800,1820,1,50,318,2.07
1171,2.044,10,1855,1905,17,1,318,2.044
1172,1.479,10,2100,2110,8,1,318,-1.0
1173,6.908,15,640,655,1,70,319,6.908
1174,3.221,10,705,715,6,10,319,3.221
1175,2.895,10,1545,1555,3,70,319,2.895
1176,6.821,15,1605,1620,6,1,319,6.821
1177,9.816,15,715,730,1,10,320,9.816
1178,10.179,15,1715,1730,3,1,320,10.179
1179,2.193,8,452,500,1,50,321,2.193
1180,2.133,6,617,623,16,1,321,2.133
1181,2.793,5,849,854,1,40,321,2.793
1182,37.942,37,858,935,11,50,321,37.942
1183,4.487,10,1126,1136,17,50,321,4.487
1184,4.682,10,1155,1205,17,50,321,4.682
1185,19.136,23,1348,1411,17,80,321,19.136
1186,23.817,29,1418,1447,13,1,321,23.817
1187,30.681,62,722,824,1,70,322,30.681
1188,4.165,10,829,839,6,10,322,4.165
1189,4.165,10,1745,1755,3,70,322,4.165
1190,26.807,34,1812,1846,6,40,322,26.807
1191,2.485,8,1911,1919,11,1,322,2.485
1192,20.785,32,655,727,1,10,323,20.785
1193,19.678,35,1605,1640,3,1,323,19.678
1194,4.203,11,845,856,1,50,324,4.203
1195,3.205,14,946,1000,15,80,324,3.205
1196,6.242,23,1005,1028,13,1,324,6.242
1197,7.426,20,1645,1705,1,40,324,-1.0
1198,3.222,11,1750,1801,11,80,324,-1.0
1199,4.963,9,1805,1814,13,1,324,4.963
1200,7.74,30,930,1000,1,20,325,7.74
1201,8.215,30,1200,1230,19,1,325,8.215
1202,3.875,21,932,953,1,50,326,3.875
1203,3.875,18,1105,1123,16,1,326,3.875
1204,5.297,10,650,700,1,10,327,5.297
1205,4.97,8,707,715,4,10,327,4.97
1206,3.503,10,830,840,3,97,327,3.503
1207,3.666,10,925,935,5,10,327,3.666
1208,5.317,5,1430,1435,3,70,327,5.317
1209,29.311,65,1715,1820,6,20,327,29.311
1210,33.876,70,2115,2225,8,1,327,33.876
1211,6.57,15,1100,1115,1,10,328,6.57
1212,6.194,15,1345,1400,3,1,328,6.194
1213,2.572,5,1830,1835,1,10,328,2.572
1214,2.598,7,2100,2107,4,1,328,2.598
1215,9.816,15,715,730,1,10,329,9.816
1216,10.179,15,1715,1730,3,1,329,10.179
1217,0.955,5,1300,1305,1,40,330,0.955
1218,0.868,5,1335,1340,12,40,330,0.868
1219,1.73,5,1415,1420,11,1,330,1.73
1220,5.297,7,615,622,1,10,332,5.297
1221,28.31,40,630,710,4,40,332,28.31
1222,24.696,30,720,750,11,10,332,24.696
1223,47.684,84,1436,1600,3,40,332,47.684
1224,4.788,10,1740,1750,14,1,332,4.788
1225,2.584,5,803,808,1,97,333,2.584
1226,1.726,10,1030,1040,5,40,333,1.726
1227,1.195,5,1125,1130,11,1,333,1.195
1228,1.657,5,1445,1450,1,70,333,1.657
1229,1.013,25,1500,1525,8,20,333,-1.0
1230,1.47,5,1645,1650,15,1,333,1.47
1231,6.908,15,640,655,1,70,334,6.908
1232,3.221,10,705,715,6,10,334,3.221
1233,2.895,10,1545,1555,3,70,334,2.895
1234,6.821,15,1605,1620,6,1,334,6.821
1235,52.916,78,905,1023,2,10,335,52.916
1236,2.181,13,1235,1248,3,80,335,2.181
1237,54.237,84,1253,1417,13,1,335,54.237
1238,0.482,7,1710,1717,2,40,335,0.482
1239,0.482,8,1748,1756,11,1,335,0.482
1240,52.916,78,905,1023,2,10,336,52.916
1241,2.181,13,1235,1248,3,80,336,2.181
1242,54.237,84,1253,1417,13,1,336,54.237
1243,0.482,7,1710,1717,2,40,336,0.482
1244,0.482,8,1748,1756,11,1,336,0.482
1245,18.672,30,1100,1130,1,40,338,18.672
1246,1.444,5,1145,1150,14,80,338,1.444
1247,0.426,5,1200,1205,13,40,338,0.426
1248,1.385,5,1225,1230,11,40,338,1.385
1249,19.595,30,1250,1320,11,1,338,19.595
1250,9.814,15,1715,1730,1,70,338,9.814
1251,10.224,14,1738,1752,6,1,338,10.224
1252,9.814,14,1916,1930,1,70,338,9.814
1253,10.224,18,1938,1956,6,1,338,10.224
1254,1.352,5,930,935,1,40,339,1.352
1255,1.403,2,1105,1107,11,40,339,1.403
1256,4.075,5,1115,1120,11,40,339,4.075
1257,2.798,4,1126,1130,11,40,339,2.798
1258,0.49,2,1200,1202,11,1,339,0.49
1259,1.35,5,1330,1335,1,40,339,1.35
1260,1.35,5,1340,1345,11,1,339,1.35
1261,5.297,10,650,700,1,10,341,5.297
1262,4.97,8,707,715,4,10,341,4.97
1263,3.503,10,830,840,3,97,341,3.503
1264,3.666,10,925,935,5,10,341,3.666
1265,5.317,5,1430,1435,3,70,341,5.317
1266,29.311,65,1715,1820,6,20,341,29.311
1267,33.876,70,2115,2225,8,1,341,33.876
1268,17.299,31,720,751,1,10,342,17.299
1269,15.741,30,1605,1635,3,40,342,15.741
1270,1.745,5,1642,1647,11,1,342,1.745
1271,3.664,10,1752,1802,1,97,342,3.664
1272,3.542,12,1943,1955,5,1,342,3.542
1273,3.447,20,710,730,1,10,343,3.447
1274,4.409,20,1600,1620,3,1,343,4.409
1275,2.07,20,1800,1820,1,50,343,2.07
1276,2.044,10,1855,1905,17,1,343,2.044
1277,1.479,10,2100,2110,8,1,343,-1.0
1278,0.955,5,1300,1305,1,40,345,0.955
1279,0.868,5,1335,1340,12,40,345,0.868
1280,1.73,5,1415,1420,11,1,345,1.73
1281,2.132,95,1600,1735,1,50,346,-1.0
1282,1.299,5,2000,2005,5,70,346,1.299
1283,2.89,15,2010,2025,6,1,346,2.89
1284,12.851,33,642,715,1,10,347,12.851
1285,12.912,25,1500,1525,3,1,347,12.912
1286,17.299,31,720,751,1,10,350,17.299
1287,15.741,30,1605,1635,3,40,350,15.741
1288,1.745,5,1642,1647,11,1,350,1.745
1289,3.664,10,1752,1802,1,97,350,3.664
1290,3.542,12,1943,1955,5,1,350,3.542
1291,30.681,62,722,824,1,70,354,30.681
1292,4.165,10,829,839,6,10,354,4.165
1293,4.165,10,1745,1755,3,70,354,4.165
1294,26.807,34,1812,1846,6,40,354,26.807
1295,2.485,8,1911,1919,11,1,354,2.485
1296,5.297,10,650,700,1,10,355,5.297
1297,4.97,8,707,715,4,10,355,4.97
1298,3.503,10,830,840,3,97,355,3.503
1299,3.666,10,925,935,5,10,355,3.666
1300,5.317,5,1430,1435,3,70,355,5.317
1301,29.311,65,1715,1820,6,20,355,29.311
1302,33.876,70,2115,2225,8,1,355,33.876
1303,5.833,15,830,845,1,40,356,5.833
1304,3.902,15,1030,1045,11,1,356,3.902
1305,1.803,5,1315,1320,1,50,356,1.803
1306,1.742,5,1430,1435,16,1,356,1.742
1307,20.785,32,655,727,1,10,358,20.785
1308,19.678,35,1605,1640,3,1,358,19.678
1309,3.869,19,1351,1410,1,50,359,-1.0
1310,112.845,150,1030,1300,17,97,360,112.845
1311,74.756,80,1310,1430,97,1,360,74.756
1312,20.286,23,555,618,1,10,361,20.286
1313,15.711,20,1932,1952,3,1,361,15.711
1314,1.652,5,1300,1305,1,10,362,1.652
1315,0.433,3,1425,1428,3,70,362,0.433
1316,1.256,6,1442,1448,6,70,362,1.256
1317,1.084,5,1450,1455,6,70,362,1.084
1318,7.652,19,1456,1515,6,10,362,7.652
1319,9.163,12,1545,1557,4,10,362,9.163
1320,0.433,5,1625,1630,3,70,362,0.433
1321,1.256,6,1640,1646,6,70,362,1.256
1322,0.892,4,1647,1651,6,1,362,0.892
1323,2.584,5,803,808,1,97,363,2.584
1324,1.726,10,1030,1040,5,40,363,1.726
1325,1.195,5,1125,1130,11,1,363,1.195
1326,1.657,5,1445,1450,1,70,363,1.657
1327,1.013,25,1500,1525,8,20,363,-1.0
1328,1.47,5,1645,1650,15,1,363,1.47
1329,12.851,33,642,715,1,10,364,12.851
1330,12.912,25,1500,1525,3,1,364,12.912
