,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
406,1.446,4,1415,1419,6,1,131,1.446
407,2.284,6,1025,1031,1,20,132,2.284
408,37.279,50,1230,1320,19,80,132,37.279
409,14.776,12,1410,1422,13,97,132,14.776
410,15.754,10,1500,1510,97,80,132,15.754
411,36.919,40,1530,1610,13,50,132,36.919
412,3.16,10,1830,1840,15,80,132,3.16
413,1.459,5,1900,1905,13,50,132,1.459
414,1.777,3,2100,2103,15,50,132,1.777
415,0.776,10,2105,2115,17,1,132,0.776
416,2.273,5,530,535,15,1,136,2.273
417,1.824,7,1530,1537,1,40,136,1.824
418,1.829,7,1630,1637,11,1,136,-1.0
419,6.452,15,1330,1345,1,10,137,6.452
420,5.742,20,2305,2325,3,1,137,5.742
421,5.925,15,545,600,1,50,141,5.925
422,6.56,12,740,752,16,1,141,6.56
423,21.343,20,907,927,1,97,141,21.343
424,20.841,29,1231,1300,5,1,141,20.841
425,19.338,15,1545,1600,7,10,142,19.338
426,19.259,15,1800,1815,3,1,142,19.259
427,2.809,15,900,915,1,40,143,-1.0
428,2.814,15,1000,1015,11,1,143,-1.0
429,3.375,20,1700,1720,1,50,143,-1.0
430,1.464,15,1815,1830,15,40,143,-1.0
431,4.169,15,1900,1915,11,1,143,4.169
432,4.684,10,1005,1015,1,10,144,4.684
433,4.637,10,1430,1440,3,1,144,4.637
434,2.809,15,900,915,1,40,146,-1.0
435,2.814,15,1000,1015,11,1,146,-1.0
436,3.375,20,1700,1720,1,50,146,-1.0
437,1.464,15,1815,1830,15,40,146,-1.0
438,4.169,15,1900,1915,11,1,146,4.169
439,10.247,30,830,900,1,20,147,10.247
440,10.248,30,1200,1230,19,1,147,10.248
441,27.764,30,800,830,1,10,150,27.764
442,2.104,5,1800,1805,3,40,150,2.104
443,25.946,20,1810,1830,11,1,150,25.946
444,30.998,44,401,445,1,10,151,30.998
445,30.8,55,1750,1845,3,1,151,30.8
446,29.671,35,515,550,1,10,153,29.671
447,1.892,15,1000,1015,3,10,153,1.892
448,1.888,15,1815,1830,3,10,153,1.888
449,29.634,35,1900,1935,3,1,153,29.634
450,5.941,20,1500,1520,1,80,154,-1.0
451,5.967,19,1657,1716,13,1,154,-1.0
452,20.316,30,630,700,1,10,156,20.316
453,17.918,45,1600,1645,3,1,156,17.918
454,2.284,6,1025,1031,1,20,157,2.284
455,37.279,50,1230,1320,19,80,157,37.279
456,14.776,12,1410,1422,13,97,157,14.776
457,15.754,10,1500,1510,97,80,157,15.754
458,36.919,40,1530,1610,13,50,157,36.919
459,3.16,10,1830,1840,15,80,157,3.16
460,1.459,5,1900,1905,13,50,157,1.459
461,1.777,3,2100,2103,15,50,157,1.777
462,0.776,10,2105,2115,17,1,157,0.776
463,0.701,5,730,735,1,70,158,0.701
464,14.079,40,750,830,6,10,158,14.079
465,15.027,30,1730,1800,3,1,158,15.027
466,14.57,30,630,700,1,10,159,14.57
467,1.071,10,730,740,3,10,159,1.071
